Date,Open,High,Low,Close,Volume,returns,log_returns
2023-01-10 00:00:00-05:00,121.06999969482422,122.76000213623048,114.91999816894533,118.8499984741211,167642500,-0.0076813742567518,-0.0077110279637399
2023-01-11 00:00:00-05:00,122.08999633789062,125.9499969482422,120.51000213623048,123.22000122070312,183810800,0.036769060182475,0.0361092045256131
2023-01-12 00:00:00-05:00,122.55999755859376,124.12999725341795,117.0,123.55999755859376,169400900,0.0027592625752506,0.0027554627983875
2023-01-13 00:00:00-05:00,116.5500030517578,122.62999725341795,115.5999984741211,122.4000015258789,180714100,-0.0093881195826728,-0.0094324657469519
2023-01-17 00:00:00-05:00,125.6999969482422,131.6999969482422,125.0199966430664,131.49000549316406,186477000,0.0742647373690046,0.0716364623305577
2023-01-18 00:00:00-05:00,136.55999755859375,136.67999267578125,127.01000213623048,128.77999877929688,195680300,-0.0206099825131429,-0.0208253322440574
2023-01-19 00:00:00-05:00,127.26000213623048,129.99000549316406,124.30999755859376,127.16999816894533,170291900,-0.0125019461532281,-0.0125807529968813
2023-01-20 00:00:00-05:00,128.67999267578125,133.50999450683594,127.3499984741211,133.4199981689453,138858100,0.0491468120625187,0.0479772739232042
2023-01-23 00:00:00-05:00,135.8699951171875,145.3800048828125,134.27000427246094,143.75,203119200,0.0774246887484899,0.0745736461200801
2023-01-24 00:00:00-05:00,143.0,146.5,141.10000610351562,143.88999938964844,158699100,0.0009739087975544,0.0009734348560736
2023-01-25 00:00:00-05:00,141.91000366210938,146.41000366210938,138.07000732421875,144.42999267578125,192734300,0.0037528201294276,0.0037457958683397
2023-01-26 00:00:00-05:00,159.97000122070312,161.4199981689453,154.75999450683594,160.27000427246094,234815100,0.1096725915664733,0.1040650092615062
2023-01-27 00:00:00-05:00,162.42999267578125,180.67999267578125,161.1699981689453,177.89999389648438,306590600,0.1100018041682475,0.1043616406997214
2023-01-30 00:00:00-05:00,178.0500030517578,179.77000427246094,166.5,166.66000366210938,230878800,-0.0631815099494341,-0.065265729435505
2023-01-31 00:00:00-05:00,164.57000732421875,174.3000030517578,162.77999877929688,173.22000122070312,196813500,0.0393615589490423,0.0386066390224287
2023-02-01 00:00:00-05:00,173.88999938964844,183.80999755859372,169.92999267578125,181.41000366210935,213806300,0.0472809282051165,0.0461972131901278
2023-02-02 00:00:00-05:00,187.3300018310547,196.75,182.6100006103516,188.2700042724609,217448300,0.0378148970391338,0.0371174422897326
2023-02-03 00:00:00-05:00,183.9499969482422,199.0,183.69000244140625,189.97999572753903,232662000,0.0090826547844735,0.0090416555431475
2023-02-06 00:00:00-05:00,193.00999450683597,198.1699981689453,189.9199981689453,194.75999450683597,186188100,0.025160537355481,0.0248492221366817
2023-02-07 00:00:00-05:00,196.42999267578125,197.5,189.5500030517578,196.80999755859372,186010300,0.010525791279409,0.0104707808207425
2023-02-08 00:00:00-05:00,196.1000061035156,203.0,194.30999755859372,201.2899932861328,180673600,0.0227630495559825,0.0225078370282819
2023-02-09 00:00:00-05:00,207.77999877929688,214.0,204.7700042724609,207.32000732421875,215431400,0.0299568495166786,0.0295169076908524
2023-02-10 00:00:00-05:00,202.22999572753903,206.1999969482422,192.88999938964844,196.88999938964844,204754100,-0.0503087380189952,-0.051618334595812
2023-02-13 00:00:00-05:00,194.4199981689453,196.3000030517578,187.6100006103516,194.63999938964844,172475500,-0.0114277007820352,-0.0114934987143088
2023-02-14 00:00:00-05:00,191.94000244140625,209.82000732421875,189.44000244140625,209.25,216455700,0.0750616556523096,0.0723780140301146
2023-02-15 00:00:00-05:00,211.75999450683597,214.66000366210935,206.1100006103516,214.2400054931641,181006400,0.0238470991310111,0.0235671982135129
2023-02-16 00:00:00-05:00,210.77999877929688,217.6499938964844,201.83999633789065,202.0399932861328,229586500,-0.0569455372209675,-0.0586312432136323
2023-02-17 00:00:00-05:00,199.9900054931641,208.44000244140625,197.5,208.30999755859372,213738500,0.0310334808989092,0.0305616787062955
2023-02-21 00:00:00-05:00,204.9900054931641,209.7100067138672,197.22000122070312,197.3699951171875,180018600,-0.0525178943383599,-0.0539472280491302
2023-02-22 00:00:00-05:00,197.92999267578125,201.9900054931641,191.77999877929688,200.8600006103516,191828500,0.0176825534757292,0.017528035977254
2023-02-23 00:00:00-05:00,203.91000366210935,205.13999938964844,196.3300018310547,202.07000732421875,146360000,0.0060241297928425,0.0060060572674679
2023-02-24 00:00:00-05:00,196.3300018310547,197.6699981689453,192.8000030517578,196.8800048828125,142228100,-0.0256841800034132,-0.0260197773875948
2023-02-27 00:00:00-05:00,202.02999877929688,209.4199981689453,201.25999450683597,207.6300048828125,161028300,0.0546017865369246,0.0531632421550168
2023-02-28 00:00:00-05:00,210.58999633789065,211.22999572753903,203.75,205.7100067138672,153144900,-0.0092472095737269,-0.0092902304368578
2023-03-01 00:00:00-05:00,206.2100067138672,207.1999969482422,198.5200042724609,202.7700042724609,156852800,-0.0142919758176648,-0.0143950897510658
2023-03-02 00:00:00-05:00,186.7400054931641,193.75,186.00999450683597,190.8999938964844,181500700,-0.0585392815794731,-0.060322654091468
2023-03-03 00:00:00-05:00,194.8000030517578,200.47999572753903,192.8800048828125,197.7899932861328,154193300,0.0360921928231414,0.0354561290895128
2023-03-06 00:00:00-05:00,198.5399932861328,198.6000061035156,192.3000030517578,193.80999755859372,128100100,-0.020122331071529,-0.0203275427331449
2023-03-07 00:00:00-05:00,191.3800048828125,194.1999969482422,186.1000061035156,187.7100067138672,148125800,-0.0314740773002816,-0.0319800306701372
2023-03-08 00:00:00-05:00,185.0399932861328,186.5,180.0,182.0,151897800,-0.0304192984371427,-0.0308915673688182
2023-03-09 00:00:00-05:00,180.25,185.17999267578125,172.50999450683594,172.9199981689453,170023800,-0.0498901199508499,-0.0511776378663921
2023-03-10 00:00:00-05:00,175.1300048828125,178.2899932861328,168.44000244140625,173.44000244140625,191488900,0.0030071956856769,0.0030026831172517
2023-03-13 00:00:00-04:00,167.4600067138672,177.35000610351562,163.91000366210938,174.47999572753906,167790300,0.0059962711686663,0.005978365078895
2023-03-14 00:00:00-04:00,177.30999755859375,183.8000030517578,177.13999938964844,183.25999450683597,143717900,0.0503209479269324,0.0490957821558138
2023-03-15 00:00:00-04:00,180.8000030517578,182.33999633789065,176.02999877929688,180.4499969482422,145995600,-0.0153333932272323,-0.0154521653854966
2023-03-16 00:00:00-04:00,180.3699951171875,185.80999755859372,178.83999633789062,184.1300048828125,121136800,0.0203935051083754,0.0201883422205498
2023-03-17 00:00:00-04:00,184.5200042724609,186.22000122070312,177.3300018310547,180.1300048828125,133197100,-0.0217237815343879,-0.0219632168547916
2023-03-20 00:00:00-04:00,178.0800018310547,186.44000244140625,176.35000610351562,183.25,129684400,0.0173207962727657,0.0171725012241354
2023-03-21 00:00:00-04:00,188.27999877929688,198.0,188.0399932861328,197.5800018310547,153391400,0.0781991914382247,0.075292234116976
2023-03-22 00:00:00-04:00,199.3000030517578,200.66000366210935,190.9499969482422,191.1499938964844,150376400,-0.0325438195919668,-0.0330851466718186
2023-03-23 00:00:00-04:00,195.25999450683597,199.30999755859372,188.6499938964844,192.22000122070312,144193900,0.0055977366381618,0.005582127533772
2023-03-24 00:00:00-04:00,191.6499938964844,192.3600006103516,187.1499938964844,190.41000366210935,116312400,-0.0094162810690836,-0.0094608945264444
2023-03-27 00:00:00-04:00,194.4199981689453,197.38999938964844,189.94000244140625,191.80999755859372,120851600,0.0073525228168616,0.0073256247860974
2023-03-28 00:00:00-04:00,192.0,192.3500061035156,185.42999267578125,189.19000244140625,98654600,-0.013659325116185,-0.0137534720024948
2023-03-29 00:00:00-04:00,193.1300048828125,195.2899932861328,189.44000244140625,193.8800048828125,123660000,0.024789906342217,0.0244876221590413
2023-03-30 00:00:00-04:00,195.5800018310547,197.3300018310547,194.4199981689453,195.27999877929688,110252200,0.007220929756684,0.0071949836717746
2023-03-31 00:00:00-04:00,197.52999877929688,207.7899932861328,197.1999969482422,207.4600067138672,170222100,0.0623720197189063,0.0605041625322419
2023-04-03 00:00:00-04:00,199.91000366210935,202.69000244140625,192.1999969482422,194.7700042724609,169545900,-0.0611684277968261,-0.063119185188169
2023-04-04 00:00:00-04:00,197.32000732421875,198.7400054931641,190.32000732421875,192.5800018310547,126463800,-0.0112440437098449,-0.0113077358575785
2023-04-05 00:00:00-04:00,190.5200042724609,190.67999267578125,183.75999450683597,185.5200042724609,133882500,-0.0366600762876059,-0.0373489453432314
2023-04-06 00:00:00-04:00,183.0800018310547,186.38999938964844,179.74000549316406,185.05999755859372,123857900,-0.002479553165553,-0.0024826323485552
2023-04-10 00:00:00-04:00,179.94000244140625,185.1000061035156,176.11000061035156,184.50999450683597,142154600,-0.0029720256079851,-0.0029764508462149
2023-04-11 00:00:00-04:00,186.69000244140625,189.19000244140625,185.6499938964844,186.7899932861328,115770900,0.0123570475701921,0.0122813224456564
2023-04-12 00:00:00-04:00,190.7400054931641,191.5800018310547,180.30999755859372,180.5399932861328,150256300,-0.0334600365364646,-0.0340326325455045
2023-04-13 00:00:00-04:00,182.9600067138672,186.5,180.94000244140625,185.8999938964844,112933000,0.0296887161276042,0.0292565392128368
2023-04-14 00:00:00-04:00,183.9499969482422,186.27999877929688,182.00999450683597,185.0,96438700,-0.0048412798603184,-0.004853036816821
2023-04-17 00:00:00-04:00,186.32000732421875,189.69000244140625,182.69000244140625,187.0399932861328,116662200,0.0110269907358531,0.0109666367500779
2023-04-18 00:00:00-04:00,187.1499938964844,187.69000244140625,183.5800018310547,184.30999755859372,92067000,-0.0145957860646558,-0.0147033525110666
2023-04-19 00:00:00-04:00,179.10000610351562,183.5,177.64999389648438,180.58999633789065,125732700,-0.0201833935759263,-0.0203898611316676
2023-04-20 00:00:00-04:00,166.1699981689453,169.6999969482422,160.55999755859375,162.99000549316406,210970800,-0.0974582823059385,-0.1025403652516667
2023-04-21 00:00:00-04:00,164.8000030517578,166.0,161.32000732421875,165.0800018310547,123539000,0.0128228496684006,0.0127413330423028
2023-04-24 00:00:00-04:00,164.64999389648438,165.64999389648438,158.61000061035156,162.5500030517578,140006600,-0.0153258950280732,-0.0154445504521187
2023-04-25 00:00:00-04:00,159.82000732421875,163.47000122070312,158.75,160.6699981689453,121999300,-0.0115657019225886,-0.0116331048653114
2023-04-26 00:00:00-04:00,160.2899932861328,160.6699981689453,153.13999938964844,153.75,153364100,-0.0430696349524377,-0.0440246539722469
2023-04-27 00:00:00-04:00,152.63999938964844,160.47999572753906,152.3699951171875,160.19000244140625,127015200,0.0418861947408537,0.0410327192674555
2023-04-28 00:00:00-04:00,160.89999389648438,165.0,157.32000732421875,164.30999755859375,122515800,0.0257194272700913,0.0253942466511196
2023-05-01 00:00:00-04:00,163.1699981689453,163.27999877929688,158.8300018310547,161.8300018310547,109015000,-0.0150933951943775,-0.0152084597617282
2023-05-02 00:00:00-04:00,161.8800048828125,165.49000549316406,158.92999267578125,160.30999755859375,128259700,-0.0093925987472197,-0.0094369873711743
2023-05-03 00:00:00-04:00,160.00999450683594,165.0,159.91000366210938,160.61000061035156,119728000,0.0018713932775662,0.001869644402715
2023-05-04 00:00:00-04:00,162.7100067138672,162.9499969482422,159.64999389648438,161.1999969482422,95108500,0.0036734719858571,0.0036667412660127
2023-05-05 00:00:00-04:00,163.97000122070312,170.7899932861328,163.50999450683594,170.05999755859375,107440900,0.0549627839831554,0.0535054904604722
2023-05-08 00:00:00-04:00,173.72000122070312,173.8000030517578,169.19000244140625,171.7899932861328,112249400,0.0101728551827304,0.0101214599550257
2023-05-09 00:00:00-04:00,168.9499969482422,169.82000732421875,166.55999755859375,169.14999389648438,88965000,-0.0153675970244161,-0.0154869024132592
2023-05-10 00:00:00-04:00,172.5500030517578,174.42999267578125,166.67999267578125,168.5399932861328,119840700,-0.0036062703657255,-0.0036127886345125
2023-05-11 00:00:00-04:00,168.6999969482422,173.57000732421875,166.7899932861328,172.0800018310547,103889900,0.0210039675207056,0.0207864250914383
2023-05-12 00:00:00-04:00,176.07000732421875,177.3800048828125,167.22999572753906,167.97999572753906,157577100,-0.0238261625981439,-0.0241145963370544
2023-05-15 00:00:00-04:00,167.66000366210938,169.75999450683594,164.5500030517578,166.35000610351562,105592500,-0.0097034746129369,-0.0097508601078463
2023-05-16 00:00:00-04:00,165.64999389648438,169.52000427246094,164.35000610351562,166.52000427246094,98288800,0.001021930644472,0.001021408828827
2023-05-17 00:00:00-04:00,168.41000366210938,174.5,167.19000244140625,173.86000061035156,125473600,0.044078766211661,0.0431349331773919
2023-05-18 00:00:00-04:00,174.22000122070312,177.05999755859375,172.4499969482422,176.88999938964844,109520300,0.0174278084013561,0.0172776858434473
2023-05-19 00:00:00-04:00,177.1699981689453,181.9499969482422,176.30999755859375,180.13999938964844,136024200,0.0183730002329922,0.0182062559624321
2023-05-22 00:00:00-04:00,180.6999969482422,189.32000732421875,180.11000061035156,188.8699951171875,132001400,0.0484622835412351,0.0473245988875953
2023-05-23 00:00:00-04:00,186.1999969482422,192.9600067138672,185.25999450683597,185.7700042724609,156952100,-0.0164133579968757,-0.0165495494530134
2023-05-24 00:00:00-04:00,182.22999572753903,184.22000122070312,178.22000122070312,182.8999938964844,137605100,-0.0154492668890034,-0.0155698503759321
2023-05-25 00:00:00-04:00,186.5399932861328,186.77999877929688,180.5800018310547,184.47000122070312,96870700,0.0085839659738169,0.0085473332248014
2023-05-26 00:00:00-04:00,184.6199951171875,198.6000061035156,184.52999877929688,193.1699981689453,162061500,0.0471621233299248,0.04608376548838
2023-05-30 00:00:00-04:00,200.1000061035156,204.47999572753903,197.52999877929688,201.16000366210935,128818700,0.041362559242642,0.0405300087695008
2023-05-31 00:00:00-04:00,199.77999877929688,203.9499969482422,195.1199951171875,203.92999267578125,150711700,0.0137700783617236,0.013676132280176
2023-06-01 00:00:00-04:00,202.58999633789065,209.8000030517578,199.3699951171875,207.5200042724609,148029900,0.0176041373295554,0.0174509793674242
2023-06-02 00:00:00-04:00,210.1499938964844,217.25,209.75,213.97000122070312,164129000,0.0310813262116829,0.0306080828275571
2023-06-05 00:00:00-04:00,217.8000030517578,221.2899932861328,214.5200042724609,217.6100006103516,151143100,0.0170117276668793,0.0168686486291173
2023-06-06 00:00:00-04:00,216.13999938964844,221.91000366210935,212.52999877929688,221.30999755859372,146911600,0.0170028810158744,0.0168599499197107
2023-06-07 00:00:00-04:00,228.0,230.8300018310547,223.1999969482422,224.57000732421875,185710800,0.014730512862447,0.0146230726721549
2023-06-08 00:00:00-04:00,224.22000122070312,235.22999572753903,223.00999450683597,234.8600006103516,164489700,0.0458208707776226,0.0448020993308613
2023-06-09 00:00:00-04:00,249.07000732421875,252.4199981689453,242.0200042724609,244.3999938964844,199882300,0.0406199151040636,0.0398166077882477
2023-06-12 00:00:00-04:00,247.94000244140625,250.97000122070312,244.58999633789065,249.8300018310547,150337900,0.0222177089614421,0.0219744915626131
2023-06-13 00:00:00-04:00,253.50999450683597,259.67999267578125,251.33999633789065,258.7099914550781,162384300,0.035544128242966,0.0349270163418856
2023-06-14 00:00:00-04:00,260.1700134277344,261.57000732421875,250.5,256.7900085449219,170575500,-0.0074213713175806,-0.0074490467049331
2023-06-15 00:00:00-04:00,248.3999938964844,258.95001220703125,247.2899932861328,255.8999938964844,160171200,-0.0034659239799892,-0.0034719442089692
2023-06-16 00:00:00-04:00,258.9200134277344,263.6000061035156,257.2099914550781,260.5400085449219,167563700,0.0181321405201535,0.0179697137518167
2023-06-20 00:00:00-04:00,261.5,274.75,261.1199951171875,274.45001220703125,165611200,0.0533891272200177,0.0520127064076731
2023-06-21 00:00:00-04:00,275.1300048828125,276.989990234375,257.7799987792969,259.4599914550781,211797100,-0.0546184007477668,-0.0561666242646767
2023-06-22 00:00:00-04:00,250.7700042724609,265.0,248.25,264.6099853515625,166875900,0.0198488941111987,0.0196544732936809
2023-06-23 00:00:00-04:00,259.2900085449219,262.45001220703125,252.8000030517578,256.6000061035156,176584100,-0.0302708880672237,-0.0307385125354172
2023-06-26 00:00:00-04:00,250.07000732421875,258.3699951171875,240.6999969482422,241.0500030517578,179990600,-0.0606001663362577,-0.0625140824557448
2023-06-27 00:00:00-04:00,243.2400054931641,250.38999938964844,240.8500061035156,250.2100067138672,164968200,0.0380004295629174,0.0372961985807186
